DatePQ,Average Birth Rate,Year,Month Name,Day,Day Name,Month Number,Day of the week Number
8-May-03,12783,2003,May,8,Thursday,5,4
15-May-03,12985,2003,May,15,Thursday,5,4
22-May-03,13296,2003,May,22,Thursday,5,4
29-May-03,13387,2003,May,29,Thursday,5,4
6-May-04,12707,2004,May,6,Thursday,5,4
13-May-04,12373,2004,May,13,Thursday,5,4
20-May-04,13036,2004,May,20,Thursday,5,4
27-May-04,13470,2004,May,27,Thursday,5,4
5-May-05,14357,2005,May,5,Thursday,5,4
12-May-05,13251,2005,May,12,Thursday,5,4
19-May-05,13114,2005,May,19,Thursday,5,4
26-May-05,13654,2005,May,26,Thursday,5,4
4-May-06,12941,2006,May,4,Thursday,5,4
11-May-06,12921,2006,May,11,Thursday,5,4
18-May-06,13274,2006,May,18,Thursday,5,4
25-May-06,14074,2006,May,25,Thursday,5,4
3-May-07,13155,2007,May,3,Thursday,5,4
10-May-07,13504,2007,May,10,Thursday,5,4
17-May-07,13408,2007,May,17,Thursday,5,4
24-May-07,14010,2007,May,24,Thursday,5,4
31-May-07,14245,2007,May,31,Thursday,5,4
1-May-08,13520,2008,May,1,Thursday,5,4
8-May-08,13387,2008,May,8,Thursday,5,4
15-May-08,13521,2008,May,15,Thursday,5,4
22-May-08,13732,2008,May,22,Thursday,5,4
29-May-08,13783,2008,May,29,Thursday,5,4
7-May-09,13088,2009,May,7,Thursday,5,4
14-May-09,13033,2009,May,14,Thursday,5,4
21-May-09,13569,2009,May,21,Thursday,5,4
28-May-09,14057,2009,May,28,Thursday,5,4
6-May-10,12410,2010,May,6,Thursday,5,4
13-May-10,12246,2010,May,13,Thursday,5,4
20-May-10,12559,2010,May,20,Thursday,5,4
27-May-10,13115,2010,May,27,Thursday,5,4
5-May-11,12055,2011,May,5,Thursday,5,4
12-May-11,12203,2011,May,12,Thursday,5,4
19-May-11,12222,2011,May,19,Thursday,5,4
26-May-11,12822,2011,May,26,Thursday,5,4
3-May-12,11804,2012,May,3,Thursday,5,4
10-May-12,11825,2012,May,10,Thursday,5,4
17-May-12,12048,2012,May,17,Thursday,5,4
24-May-12,12414,2012,May,24,Thursday,5,4
31-May-12,12686,2012,May,31,Thursday,5,4
2-May-13,11787,2013,May,2,Thursday,5,4
9-May-13,11628,2013,May,9,Thursday,5,4
16-May-13,12145,2013,May,16,Thursday,5,4
23-May-13,12523,2013,May,23,Thursday,5,4
30-May-13,12798,2013,May,30,Thursday,5,4
1-May-14,12412,2014,May,1,Thursday,5,4
8-May-14,12166,2014,May,8,Thursday,5,4
15-May-14,12387,2014,May,15,Thursday,5,4
22-May-14,12634,2014,May,22,Thursday,5,4
29-May-14,12753,2014,May,29,Thursday,5,4
5-May-94,11958,1994,May,5,Thursday,5,4
12-May-94,11822,1994,May,12,Thursday,5,4
19-May-94,11411,1994,May,19,Thursday,5,4
26-May-94,11979,1994,May,26,Thursday,5,4
4-May-95,11800,1995,May,4,Thursday,5,4
11-May-95,11723,1995,May,11,Thursday,5,4
18-May-95,11872,1995,May,18,Thursday,5,4
25-May-95,12285,1995,May,25,Thursday,5,4
2-May-96,11397,1996,May,2,Thursday,5,4
9-May-96,11404,1996,May,9,Thursday,5,4
16-May-96,11637,1996,May,16,Thursday,5,4
23-May-96,11511,1996,May,23,Thursday,5,4
30-May-96,11964,1996,May,30,Thursday,5,4
1-May-97,11608,1997,May,1,Thursday,5,4
8-May-97,11861,1997,May,8,Thursday,5,4
15-May-97,12109,1997,May,15,Thursday,5,4
22-May-97,12023,1997,May,22,Thursday,5,4
29-May-97,12357,1997,May,29,Thursday,5,4
7-May-98,12037,1998,May,7,Thursday,5,4
14-May-98,11913,1998,May,14,Thursday,5,4
21-May-98,12482,1998,May,21,Thursday,5,4
28-May-98,12674,1998,May,28,Thursday,5,4
6-May-99,12267,1999,May,6,Thursday,5,4
13-May-99,11801,1999,May,13,Thursday,5,4
20-May-99,11944,1999,May,20,Thursday,5,4
27-May-99,12640,1999,May,27,Thursday,5,4
4-Aug-00,12810.5,2000,August,4,Friday,8,5
11-Aug-00,12603.5,2000,August,11,Friday,8,5
18-Aug-00,12981.5,2000,August,18,Friday,8,5
25-Aug-00,12774.5,2000,August,25,Friday,8,5
3-Aug-01,12739,2001,August,3,Friday,8,5
10-Aug-01,12963.5,2001,August,10,Friday,8,5
17-Aug-01,12986.5,2001,August,17,Friday,8,5
24-Aug-01,12866,2001,August,24,Friday,8,5
31-Aug-01,13319,2001,August,31,Friday,8,5
2-Aug-02,12988.5,2002,August,2,Friday,8,5
9-Aug-02,12778.5,2002,August,9,Friday,8,5
16-Aug-02,13012,2002,August,16,Friday,8,5
23-Aug-02,13033.5,2002,August,23,Friday,8,5
30-Aug-02,13177,2002,August,30,Friday,8,5
1-Aug-03,13121.5,2003,August,1,Friday,8,5
8-Aug-03,13248.5,2003,August,8,Friday,8,5
15-Aug-03,13108.5,2003,August,15,Friday,8,5
22-Aug-03,13350,2003,August,22,Friday,8,5
29-Aug-03,13658,2003,August,29,Friday,8,5
6-Aug-04,12935,2004,August,6,Friday,8,5
13-Aug-04,12275,2004,August,13,Friday,8,5
20-Aug-04,13228,2004,August,20,Friday,8,5
27-Aug-04,12971,2004,August,27,Friday,8,5
5-Aug-05,13413,2005,August,5,Friday,8,5
12-Aug-05,13610,2005,August,12,Friday,8,5
19-Aug-05,13365,2005,August,19,Friday,8,5
26-Aug-05,13327,2005,August,26,Friday,8,5
4-Aug-06,13899,2006,August,4,Friday,8,5
11-Aug-06,13975,2006,August,11,Friday,8,5
18-Aug-06,13864,2006,August,18,Friday,8,5
25-Aug-06,13921,2006,August,25,Friday,8,5
3-Aug-07,13961,2007,August,3,Friday,8,5
10-Aug-07,13836,2007,August,10,Friday,8,5
17-Aug-07,14136,2007,August,17,Friday,8,5
24-Aug-07,14162,2007,August,24,Friday,8,5
31-Aug-07,14163,2007,August,31,Friday,8,5
1-Aug-08,13684,2008,August,1,Friday,8,5
8-Aug-08,15374,2008,August,8,Friday,8,5
15-Aug-08,13890,2008,August,15,Friday,8,5
22-Aug-08,13923,2008,August,22,Friday,8,5
29-Aug-08,14260,2008,August,29,Friday,8,5
7-Aug-09,13122,2009,August,7,Friday,8,5
14-Aug-09,13398,2009,August,14,Friday,8,5
21-Aug-09,13291,2009,August,21,Friday,8,5
28-Aug-09,13530,2009,August,28,Friday,8,5
6-Aug-10,12556,2010,August,6,Friday,8,5
13-Aug-10,12092,2010,August,13,Friday,8,5
20-Aug-10,12910,2010,August,20,Friday,8,5
27-Aug-10,12966,2010,August,27,Friday,8,5
5-Aug-11,12848,2011,August,5,Friday,8,5
12-Aug-11,12978,2011,August,12,Friday,8,5
19-Aug-11,12900,2011,August,19,Friday,8,5
26-Aug-11,12910,2011,August,26,Friday,8,5
3-Aug-12,12743,2012,August,3,Friday,8,5
10-Aug-12,12898,2012,August,10,Friday,8,5
17-Aug-12,12913,2012,August,17,Friday,8,5
24-Aug-12,13114,2012,August,24,Friday,8,5
31-Aug-12,13287,2012,August,31,Friday,8,5
2-Aug-13,12561,2013,August,2,Friday,8,5
9-Aug-13,12756,2013,August,9,Friday,8,5
16-Aug-13,12702,2013,August,16,Friday,8,5
23-Aug-13,12805,2013,August,23,Friday,8,5
30-Aug-13,12814,2013,August,30,Friday,8,5
1-Aug-14,12782,2014,August,1,Friday,8,5
8-Aug-14,12887,2014,August,8,Friday,8,5
15-Aug-14,13048,2014,August,15,Friday,8,5
22-Aug-14,12891,2014,August,22,Friday,8,5
29-Aug-14,13099,2014,August,29,Friday,8,5
5-Aug-94,12251,1994,August,5,Friday,8,5
12-Aug-94,12479,1994,August,12,Friday,8,5
19-Aug-94,12227,1994,August,19,Friday,8,5
26-Aug-94,12122,1994,August,26,Friday,8,5
4-Aug-95,12186,1995,August,4,Friday,8,5
11-Aug-95,12154,1995,August,11,Friday,8,5
18-Aug-95,12362,1995,August,18,Friday,8,5
25-Aug-95,12208,1995,August,25,Friday,8,5
2-Aug-96,12088,1996,August,2,Friday,8,5
9-Aug-96,12167,1996,August,9,Friday,8,5
16-Aug-96,12419,1996,August,16,Friday,8,5
23-Aug-96,12213,1996,August,23,Friday,8,5
30-Aug-96,12479,1996,August,30,Friday,8,5
1-Aug-97,12084,1997,August,1,Friday,8,5
8-Aug-97,12110,1997,August,8,Friday,8,5
15-Aug-97,12240,1997,August,15,Friday,8,5
22-Aug-97,12081,1997,August,22,Friday,8,5
29-Aug-97,12422,1997,August,29,Friday,8,5
7-Aug-98,12258,1998,August,7,Friday,8,5
14-Aug-98,12486,1998,August,14,Friday,8,5
21-Aug-98,12496,1998,August,21,Friday,8,5
28-Aug-98,12447,1998,August,28,Friday,8,5
6-Aug-99,12448,1999,August,6,Friday,8,5
13-Aug-99,11924,1999,August,13,Friday,8,5
20-Aug-99,12764,1999,August,20,Friday,8,5
27-Aug-99,12570,1999,August,27,Friday,8,5
3-Mar-00,12255,2000,March,3,Friday,3,5
10-Mar-00,12025,2000,March,10,Friday,3,5
17-Mar-00,12266,2000,March,17,Friday,3,5
24-Mar-00,12215.5,2000,March,24,Friday,3,5
31-Mar-00,11729,2000,March,31,Friday,3,5
2-Mar-01,12255.5,2001,March,2,Friday,3,5
9-Mar-01,12351.5,2001,March,9,Friday,3,5
16-Mar-01,12354,2001,March,16,Friday,3,5
23-Mar-01,12322.5,2001,March,23,Friday,3,5
30-Mar-01,11957,2001,March,30,Friday,3,5
1-Mar-02,12301,2002,March,1,Friday,3,5
8-Mar-02,12140.5,2002,March,8,Friday,3,5
15-Mar-02,12360.5,2002,March,15,Friday,3,5
22-Mar-02,12154,2002,March,22,Friday,3,5
29-Mar-02,11386.5,2002,March,29,Friday,3,5
7-Mar-03,12381,2003,March,7,Friday,3,5
14-Mar-03,12676,2003,March,14,Friday,3,5
21-Mar-03,12549.5,2003,March,21,Friday,3,5
28-Mar-03,12405,2003,March,28,Friday,3,5
5-Mar-04,12407,2004,March,5,Friday,3,5
12-Mar-04,12519,2004,March,12,Friday,3,5
19-Mar-04,12480,2004,March,19,Friday,3,5
26-Mar-04,12372,2004,March,26,Friday,3,5
4-Mar-05,12772,2005,March,4,Friday,3,5
11-Mar-05,12777,2005,March,11,Friday,3,5
18-Mar-05,12690,2005,March,18,Friday,3,5
25-Mar-05,12111,2005,March,25,Friday,3,5
3-Mar-06,13212,2006,March,3,Friday,3,5
10-Mar-06,13162,2006,March,10,Friday,3,5
17-Mar-06,13003,2006,March,17,Friday,3,5
24-Mar-06,12874,2006,March,24,Friday,3,5
31-Mar-06,12406,2006,March,31,Friday,3,5
2-Mar-07,13244,2007,March,2,Friday,3,5
9-Mar-07,13508,2007,March,9,Friday,3,5
16-Mar-07,13286,2007,March,16,Friday,3,5
23-Mar-07,13464,2007,March,23,Friday,3,5
30-Mar-07,13138,2007,March,30,Friday,3,5
7-Mar-08,13104,2008,March,7,Friday,3,5
14-Mar-08,13321,2008,March,14,Friday,3,5
21-Mar-08,12606,2008,March,21,Friday,3,5
28-Mar-08,12886,2008,March,28,Friday,3,5
6-Mar-09,13081,2009,March,6,Friday,3,5
13-Mar-09,12087,2009,March,13,Friday,3,5
20-Mar-09,12927,2009,March,20,Friday,3,5
27-Mar-09,12692,2009,March,27,Friday,3,5
5-Mar-10,12272,2010,March,5,Friday,3,5
12-Mar-10,12347,2010,March,12,Friday,3,5
19-Mar-10,12119,2010,March,19,Friday,3,5
26-Mar-10,12088,2010,March,26,Friday,3,5
4-Mar-11,11842,2011,March,4,Friday,3,5
11-Mar-11,11989,2011,March,11,Friday,3,5
18-Mar-11,11682,2011,March,18,Friday,3,5
25-Mar-11,11854,2011,March,25,Friday,3,5
2-Mar-12,11789,2012,March,2,Friday,3,5
9-Mar-12,11817,2012,March,9,Friday,3,5
16-Mar-12,11608,2012,March,16,Friday,3,5
23-Mar-12,11816,2012,March,23,Friday,3,5
30-Mar-12,11834,2012,March,30,Friday,3,5
1-Mar-13,12075,2013,March,1,Friday,3,5
8-Mar-13,11787,2013,March,8,Friday,3,5
15-Mar-13,11811,2013,March,15,Friday,3,5
22-Mar-13,11949,2013,March,22,Friday,3,5
29-Mar-13,10986,2013,March,29,Friday,3,5
7-Mar-14,12035,2014,March,7,Friday,3,5
14-Mar-14,11841,2014,March,14,Friday,3,5
21-Mar-14,11987,2014,March,21,Friday,3,5
28-Mar-14,11730,2014,March,28,Friday,3,5
4-Mar-94,12066,1994,March,4,Friday,3,5
11-Mar-94,11939,1994,March,11,Friday,3,5
18-Mar-94,11799,1994,March,18,Friday,3,5
25-Mar-94,11568,1994,March,25,Friday,3,5
3-Mar-95,11649,1995,March,3,Friday,3,5
10-Mar-95,11827,1995,March,10,Friday,3,5
17-Mar-95,11953,1995,March,17,Friday,3,5
24-Mar-95,11329,1995,March,24,Friday,3,5
31-Mar-95,11319,1995,March,31,Friday,3,5
1-Mar-96,11785,1996,March,1,Friday,3,5
8-Mar-96,11272,1996,March,8,Friday,3,5
15-Mar-96,11860,1996,March,15,Friday,3,5
22-Mar-96,11727,1996,March,22,Friday,3,5
29-Mar-96,11659,1996,March,29,Friday,3,5
7-Mar-97,11571,1997,March,7,Friday,3,5
14-Mar-97,11573,1997,March,14,Friday,3,5
21-Mar-97,11846,1997,March,21,Friday,3,5
28-Mar-97,11184,1997,March,28,Friday,3,5
6-Mar-98,11811,1998,March,6,Friday,3,5
13-Mar-98,11120,1998,March,13,Friday,3,5
20-Mar-98,11703,1998,March,20,Friday,3,5
27-Mar-98,11715,1998,March,27,Friday,3,5
5-Mar-99,11841,1999,March,5,Friday,3,5
12-Mar-99,11834,1999,March,12,Friday,3,5
19-Mar-99,11554,1999,March,19,Friday,3,5
26-Mar-99,11543,1999,March,26,Friday,3,5
5-May-00,12395.5,2000,May,5,Friday,5,5
12-May-00,12030,2000,May,12,Friday,5,5
19-May-00,12067.5,2000,May,19,Friday,5,5
26-May-00,12614.5,2000,May,26,Friday,5,5
4-May-01,12169,2001,May,4,Friday,5,5
11-May-01,12206.5,2001,May,11,Friday,5,5
18-May-01,12222.5,2001,May,18,Friday,5,5
25-May-01,12613,2001,May,25,Friday,5,5
3-May-02,12026.5,2002,May,3,Friday,5,5
10-May-02,12234.5,2002,May,10,Friday,5,5
17-May-02,12090.5,2002,May,17,Friday,5,5
24-May-02,12672,2002,May,24,Friday,5,5
31-May-02,12461,2002,May,31,Friday,5,5
2-May-03,12423,2003,May,2,Friday,5,5
9-May-03,12616,2003,May,9,Friday,5,5
16-May-03,12751,2003,May,16,Friday,5,5
23-May-03,13070.5,2003,May,23,Friday,5,5
30-May-03,13129,2003,May,30,Friday,5,5
7-May-04,12582,2004,May,7,Friday,5,5
14-May-04,12688,2004,May,14,Friday,5,5
21-May-04,12625,2004,May,21,Friday,5,5
28-May-04,12941,2004,May,28,Friday,5,5
6-May-05,12496,2005,May,6,Friday,5,5
13-May-05,11803,2005,May,13,Friday,5,5
20-May-05,13007,2005,May,20,Friday,5,5
27-May-05,13378,2005,May,27,Friday,5,5
5-May-06,12983,2006,May,5,Friday,5,5
12-May-06,12685,2006,May,12,Friday,5,5
19-May-06,12731,2006,May,19,Friday,5,5
26-May-06,13355,2006,May,26,Friday,5,5
4-May-07,12773,2007,May,4,Friday,5,5
11-May-07,13070,2007,May,11,Friday,5,5
18-May-07,12782,2007,May,18,Friday,5,5
25-May-07,13670,2007,May,25,Friday,5,5
2-May-08,12872,2008,May,2,Friday,5,5
9-May-08,12934,2008,May,9,Friday,5,5
16-May-08,13062,2008,May,16,Friday,5,5
23-May-08,13342,2008,May,23,Friday,5,5
30-May-08,13602,2008,May,30,Friday,5,5
1-May-09,12930,2009,May,1,Friday,5,5
8-May-09,12738,2009,May,8,Friday,5,5
15-May-09,12874,2009,May,15,Friday,5,5
22-May-09,13314,2009,May,22,Friday,5,5
29-May-09,13290,2009,May,29,Friday,5,5
7-May-10,11914,2010,May,7,Friday,5,5
14-May-10,12337,2010,May,14,Friday,5,5
21-May-10,12302,2010,May,21,Friday,5,5
28-May-10,12519,2010,May,28,Friday,5,5
6-May-11,11824,2011,May,6,Friday,5,5
13-May-11,11125,2011,May,13,Friday,5,5
20-May-11,12011,2011,May,20,Friday,5,5
27-May-11,12379,2011,May,27,Friday,5,5
4-May-12,11488,2012,May,4,Friday,5,5
11-May-12,11683,2012,May,11,Friday,5,5
18-May-12,11771,2012,May,18,Friday,5,5
25-May-12,12350,2012,May,25,Friday,5,5
3-May-13,11805,2013,May,3,Friday,5,5
10-May-13,11813,2013,May,10,Friday,5,5
17-May-13,11945,2013,May,17,Friday,5,5
24-May-13,12265,2013,May,24,Friday,5,5
31-May-13,12082,2013,May,31,Friday,5,5
2-May-14,12011,2014,May,2,Friday,5,5
9-May-14,11949,2014,May,9,Friday,5,5
16-May-14,12065,2014,May,16,Friday,5,5
23-May-14,12631,2014,May,23,Friday,5,5
30-May-14,12257,2014,May,30,Friday,5,5
6-May-94,11904,1994,May,6,Friday,5,5
13-May-94,11085,1994,May,13,Friday,5,5
20-May-94,11645,1994,May,20,Friday,5,5
27-May-94,12132,1994,May,27,Friday,5,5
5-May-95,11718,1995,May,5,Friday,5,5
12-May-95,11625,1995,May,12,Friday,5,5
19-May-95,11692,1995,May,19,Friday,5,5
26-May-95,12246,1995,May,26,Friday,5,5
3-May-96,11011,1996,May,3,Friday,5,5
10-May-96,11471,1996,May,10,Friday,5,5
17-May-96,11370,1996,May,17,Friday,5,5
24-May-96,11835,1996,May,24,Friday,5,5
31-May-96,11853,1996,May,31,Friday,5,5
2-May-97,11686,1997,May,2,Friday,5,5
9-May-97,11701,1997,May,9,Friday,5,5
16-May-97,11749,1997,May,16,Friday,5,5
23-May-97,12212,1997,May,23,Friday,5,5
30-May-97,12061,1997,May,30,Friday,5,5
1-May-98,11776,1998,May,1,Friday,5,5
8-May-98,11868,1998,May,8,Friday,5,5
15-May-98,12113,1998,May,15,Friday,5,5
22-May-98,12312,1998,May,22,Friday,5,5
29-May-98,12255,1998,May,29,Friday,5,5
7-May-99,11857,1999,May,7,Friday,5,5
14-May-99,11874,1999,May,14,Friday,5,5
21-May-99,11895,1999,May,21,Friday,5,5
28-May-99,12405,1999,May,28,Friday,5,5
6-Oct-00,12632.5,2000,October,6,Friday,10,5
13-Oct-00,11595.5,2000,October,13,Friday,10,5
20-Oct-00,12308.5,2000,October,20,Friday,10,5
27-Oct-00,12192,2000,October,27,Friday,10,5
5-Oct-01,12720,2001,October,5,Friday,10,5
12-Oct-01,12568,2001,October,12,Friday,10,5
19-Oct-01,12240,2001,October,19,Friday,10,5
26-Oct-01,12146,2001,October,26,Friday,10,5
4-Oct-02,12698,2002,October,4,Friday,10,5
11-Oct-02,12369,2002,October,11,Friday,10,5
18-Oct-02,12082.5,2002,October,18,Friday,10,5
25-Oct-02,12399.5,2002,October,25,Friday,10,5
3-Oct-03,13148.5,2003,October,3,Friday,10,5
10-Oct-03,13182,2003,October,10,Friday,10,5
17-Oct-03,12540,2003,October,17,Friday,10,5
24-Oct-03,12445.5,2003,October,24,Friday,10,5
31-Oct-03,10886,2003,October,31,Friday,10,5
1-Oct-04,13256,2004,October,1,Friday,10,5
8-Oct-04,13122,2004,October,8,Friday,10,5
15-Oct-04,13111,2004,October,15,Friday,10,5
22-Oct-04,12887,2004,October,22,Friday,10,5
29-Oct-04,12473,2004,October,29,Friday,10,5
7-Oct-05,13056,2005,October,7,Friday,10,5
14-Oct-05,13087,2005,October,14,Friday,10,5
21-Oct-05,12828,2005,October,21,Friday,10,5
28-Oct-05,12619,2005,October,28,Friday,10,5
6-Oct-06,13829,2006,October,6,Friday,10,5
13-Oct-06,12628,2006,October,13,Friday,10,5
20-Oct-06,13327,2006,October,20,Friday,10,5
27-Oct-06,13374,2006,October,27,Friday,10,5
5-Oct-07,13649,2007,October,5,Friday,10,5
12-Oct-07,13400,2007,October,12,Friday,10,5
19-Oct-07,13437,2007,October,19,Friday,10,5
26-Oct-07,13223,2007,October,26,Friday,10,5
3-Oct-08,13189,2008,October,3,Friday,10,5
10-Oct-08,13264,2008,October,10,Friday,10,5
17-Oct-08,12957,2008,October,17,Friday,10,5
24-Oct-08,12872,2008,October,24,Friday,10,5
31-Oct-08,11013,2008,October,31,Friday,10,5
2-Oct-09,13264,2009,October,2,Friday,10,5
9-Oct-09,12706,2009,October,9,Friday,10,5
16-Oct-09,12605,2009,October,16,Friday,10,5
23-Oct-09,12621,2009,October,23,Friday,10,5
30-Oct-09,11978,2009,October,30,Friday,10,5
1-Oct-10,13141,2010,October,1,Friday,10,5
8-Oct-10,12536,2010,October,8,Friday,10,5
15-Oct-10,12507,2010,October,15,Friday,10,5
22-Oct-10,12235,2010,October,22,Friday,10,5
29-Oct-10,11679,2010,October,29,Friday,10,5
7-Oct-11,12195,2011,October,7,Friday,10,5
14-Oct-11,12065,2011,October,14,Friday,10,5
21-Oct-11,11936,2011,October,21,Friday,10,5
28-Oct-11,12049,2011,October,28,Friday,10,5
5-Oct-12,12521,2012,October,5,Friday,10,5
12-Oct-12,12349,2012,October,12,Friday,10,5
19-Oct-12,12367,2012,October,19,Friday,10,5
26-Oct-12,11989,2012,October,26,Friday,10,5
4-Oct-13,12493,2013,October,4,Friday,10,5
11-Oct-13,12192,2013,October,11,Friday,10,5
18-Oct-13,12169,2013,October,18,Friday,10,5
25-Oct-13,12210,2013,October,25,Friday,10,5
3-Oct-14,12539,2014,October,3,Friday,10,5
10-Oct-14,12155,2014,October,10,Friday,10,5
17-Oct-14,12087,2014,October,17,Friday,10,5
24-Oct-14,12119,2014,October,24,Friday,10,5
31-Oct-14,10837,2014,October,31,Friday,10,5
7-Oct-94,12050,1994,October,7,Friday,10,5
14-Oct-94,11959,1994,October,14,Friday,10,5
21-Oct-94,11562,1994,October,21,Friday,10,5
28-Oct-94,11608,1994,October,28,Friday,10,5
6-Oct-95,12081,1995,October,6,Friday,10,5
13-Oct-95,11078,1995,October,13,Friday,10,5
20-Oct-95,11610,1995,October,20,Friday,10,5
27-Oct-95,11449,1995,October,27,Friday,10,5
4-Oct-96,12224,1996,October,4,Friday,10,5
11-Oct-96,11582,1996,October,11,Friday,10,5
18-Oct-96,11495,1996,October,18,Friday,10,5
25-Oct-96,11618,1996,October,25,Friday,10,5
3-Oct-97,11939,1997,October,3,Friday,10,5
10-Oct-97,11627,1997,October,10,Friday,10,5
17-Oct-97,11451,1997,October,17,Friday,10,5
24-Oct-97,11607,1997,October,24,Friday,10,5
31-Oct-97,10142,1997,October,31,Friday,10,5
2-Oct-98,12247,1998,October,2,Friday,10,5
9-Oct-98,11750,1998,October,9,Friday,10,5
16-Oct-98,11792,1998,October,16,Friday,10,5
23-Oct-98,11644,1998,October,23,Friday,10,5
30-Oct-98,11213,1998,October,30,Friday,10,5
1-Oct-99,12544,1999,October,1,Friday,10,5
8-Oct-99,12341,1999,October,8,Friday,10,5
15-Oct-99,12187,1999,October,15,Friday,10,5
22-Oct-99,11912,1999,October,22,Friday,10,5
29-Oct-99,11534,1999,October,29,Friday,10,5
7-Jan-00,12398,2000,January,7,Friday,1,5
14-Jan-00,12052,2000,January,14,Friday,1,5
21-Jan-00,11810,2000,January,21,Friday,1,5
28-Jan-00,11803.5,2000,January,28,Friday,1,5
5-Jan-01,12537,2001,January,5,Friday,1,5
12-Jan-01,12599.5,2001,January,12,Friday,1,5
19-Jan-01,12191.5,2001,January,19,Friday,1,5
26-Jan-01,12092,2001,January,26,Friday,1,5
4-Jan-02,12552,2002,January,4,Friday,1,5
11-Jan-02,12162,2002,January,11,Friday,1,5
18-Jan-02,12133,2002,January,18,Friday,1,5
25-Jan-02,11968,2002,January,25,Friday,1,5
3-Jan-03,12108.5,2003,January,3,Friday,1,5
10-Jan-03,12410,2003,January,10,Friday,1,5
17-Jan-03,11982.5,2003,January,17,Friday,1,5
24-Jan-03,11998.5,2003,January,24,Friday,1,5
31-Jan-03,11881.5,2003,January,31,Friday,1,5
2-Jan-04,10586,2004,January,2,Friday,1,5
9-Jan-04,12469,2004,January,9,Friday,1,5
16-Jan-04,12424,2004,January,16,Friday,1,5
23-Jan-04,12643,2004,January,23,Friday,1,5
30-Jan-04,12375,2004,January,30,Friday,1,5
7-Jan-05,12581,2005,January,7,Friday,1,5
14-Jan-05,12562,2005,January,14,Friday,1,5
21-Jan-05,12579,2005,January,21,Friday,1,5
28-Jan-05,12578,2005,January,28,Friday,1,5
6-Jan-06,13071,2006,January,6,Friday,1,5
13-Jan-06,11994,2006,January,13,Friday,1,5
20-Jan-06,13040,2006,January,20,Friday,1,5
27-Jan-06,12917,2006,January,27,Friday,1,5
5-Jan-07,13960,2007,January,5,Friday,1,5
12-Jan-07,13400,2007,January,12,Friday,1,5
19-Jan-07,12921,2007,January,19,Friday,1,5
26-Jan-07,13110,2007,January,26,Friday,1,5
4-Jan-08,13799,2008,January,4,Friday,1,5
11-Jan-08,13412,2008,January,11,Friday,1,5
18-Jan-08,13473,2008,January,18,Friday,1,5
25-Jan-08,13305,2008,January,25,Friday,1,5
2-Jan-09,10995,2009,January,2,Friday,1,5
9-Jan-09,12647,2009,January,9,Friday,1,5
16-Jan-09,12542,2009,January,16,Friday,1,5
23-Jan-09,12995,2009,January,23,Friday,1,5
30-Jan-09,12527,2009,January,30,Friday,1,5
1-Jan-10,7871,2010,January,1,Friday,1,5
8-Jan-10,12183,2010,January,8,Friday,1,5
15-Jan-10,12278,2010,January,15,Friday,1,5
22-Jan-10,12364,2010,January,22,Friday,1,5
29-Jan-10,11838,2010,January,29,Friday,1,5
7-Jan-11,12044,2011,January,7,Friday,1,5
14-Jan-11,12114,2011,January,14,Friday,1,5
21-Jan-11,12035,2011,January,21,Friday,1,5
28-Jan-11,11814,2011,January,28,Friday,1,5
6-Jan-12,11920,2012,January,6,Friday,1,5
13-Jan-12,11380,2012,January,13,Friday,1,5
20-Jan-12,11914,2012,January,20,Friday,1,5
27-Jan-12,11648,2012,January,27,Friday,1,5
4-Jan-13,12431,2013,January,4,Friday,1,5
11-Jan-13,12082,2013,January,11,Friday,1,5
18-Jan-13,11846,2013,January,18,Friday,1,5
25-Jan-13,11638,2013,January,25,Friday,1,5
3-Jan-14,12317,2014,January,3,Friday,1,5
10-Jan-14,11989,2014,January,10,Friday,1,5
17-Jan-14,11932,2014,January,17,Friday,1,5
24-Jan-14,11840,2014,January,24,Friday,1,5
31-Jan-14,11843,2014,January,31,Friday,1,5
7-Jan-94,11251,1994,January,7,Friday,1,5
14-Jan-94,11570,1994,January,14,Friday,1,5
21-Jan-94,11811,1994,January,21,Friday,1,5
28-Jan-94,11666,1994,January,28,Friday,1,5
6-Jan-95,11506,1995,January,6,Friday,1,5
13-Jan-95,11071,1995,January,13,Friday,1,5
20-Jan-95,11481,1995,January,20,Friday,1,5
27-Jan-95,11340,1995,January,27,Friday,1,5
5-Jan-96,11631,1996,January,5,Friday,1,5
12-Jan-96,11274,1996,January,12,Friday,1,5
19-Jan-96,11292,1996,January,19,Friday,1,5
26-Jan-96,11195,1996,January,26,Friday,1,5
3-Jan-97,11196,1997,January,3,Friday,1,5
10-Jan-97,11545,1997,January,10,Friday,1,5
17-Jan-97,11321,1997,January,17,Friday,1,5
24-Jan-97,11410,1997,January,24,Friday,1,5
31-Jan-97,11518,1997,January,31,Friday,1,5
2-Jan-98,9784,1998,January,2,Friday,1,5
9-Jan-98,11469,1998,January,9,Friday,1,5
16-Jan-98,11535,1998,January,16,Friday,1,5
23-Jan-98,11389,1998,January,23,Friday,1,5
30-Jan-98,11616,1998,January,30,Friday,1,5
1-Jan-99,8163,1999,January,1,Friday,1,5
8-Jan-99,11772,1999,January,8,Friday,1,5
15-Jan-99,11704,1999,January,15,Friday,1,5
22-Jan-99,11677,1999,January,22,Friday,1,5
